"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Type","Length","Flags","Info"
"4406","15.892254","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4407","15.892254","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4408","15.892254","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4409","15.892254","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4410","15.892254","2607:f8b0:4000:c::7","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53503","TCP","","86","0x012","443  >  53503 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"4411","15.892254","2607:f8b0:4000:c::7","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53504","TCP","","86","0x012","443  >  53504 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"4412","15.892254","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4413","15.892254","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4414","15.892844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4415","15.892844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4416","15.892844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4417","15.892844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4418","15.892844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4419","15.892844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4420","15.902195","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4421","15.902195","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4422","15.902195","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4423","15.902489","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4424","15.902489","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4425","15.903342","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4426","15.903681","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4427","15.904510","2404:6800:4007:823::200d","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53497","TCP","","74","0x010","443  >  53497 [ACK] Seq=11134 Ack=3756 Win=77312 Len=0"
"4428","15.904510","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","89","","Protected Payload (KP0)"
"4429","15.904510","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1288","","Protected Payload (KP0)"
"4430","15.904510","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4431","15.904510","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4432","15.906212","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4433","15.906212","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4434","15.906212","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4435","15.906212","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4436","15.906212","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4437","15.906212","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4438","15.906606","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4439","15.906606","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4440","15.906606","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4441","15.907178","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4442","15.907786","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4443","15.907786","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4444","15.907786","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4445","15.908284","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4446","15.908578","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4447","15.910441","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4448","15.910877","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4449","15.910877","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4450","15.910877","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4451","15.910877","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4452","15.911181","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4453","15.912105","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4454","15.912105","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4455","15.912105","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4456","15.912105","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4457","15.912105","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4458","15.912483","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4459","15.913387","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4460","15.913705","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4461","15.913705","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4462","15.913705","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4463","15.915355","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4464","15.915969","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4465","15.915969","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4466","15.915969","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4467","15.915969","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4468","15.915969","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4469","15.916364","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4470","15.916796","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4471","15.916796","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4472","15.916796","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4473","15.917458","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4474","15.917525","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","96","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4475","15.917638","192.168.45.28","74.125.3.199","53509","443","TCP","","66","0x002","53509  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"4476","15.917669","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2607:f8b0:4000:c::7","53503","443","TCP","","74","0x010","53503  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"4477","15.917703","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2607:f8b0:4000:c::7","53504","443","TCP","","74","0x010","53504  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"4478","15.917725","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","95","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4479","15.917727","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4480","15.917727","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4481","15.917727","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4482","15.917727","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4483","15.917747","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","95","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4484","15.917774","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","95","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4485","15.917800","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2607:f8b0:4000:c::7","53503","443","TLSv1.3","","627","0x018","Client Hello (SNI=rr2---sn-q4fl6nsk.googlevideo.com)"
"4486","15.917824","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2607:f8b0:4000:c::7","53504","443","TLSv1.3","","627","0x018","Client Hello (SNI=rr2---sn-q4fl6nsk.googlevideo.com)"
"4487","15.917845","192.168.45.28","173.223.51.14","53502","80","TCP","","54","0x010","53502  >  80 [ACK] Seq=228 Ack=590 Win=130560 Len=0"
"4488","15.918953","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4489","15.919844","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4490","15.920281","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4491","15.920467","2600:1901:1:916::","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Initial, SCID=ec226546a44a4852, PKN: 1, ACK, PADDING"
"4492","15.921611","64:ff9b::d7e:464c","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53508","TCP","","86","0x012","443  >  53508 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1300 SACK_PERM WS=4096"
"4493","15.922118","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4494","15.925221","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4495","15.927322","2600:1901:1:916::","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4496","15.928272","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4497","15.931325","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4498","15.933271","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4499","15.936547","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4500","15.939846","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4501","15.942213","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4502","15.945242","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4503","15.948257","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4504","15.949530","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","96","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4505","15.949614","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","97","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4506","15.949635","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4507","15.949657","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4508","15.949686","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4509","15.949724","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4510","15.949756","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4511","15.949777","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4512","15.949797","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","93","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"4513","15.949821","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","95","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4514","15.949841","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","95","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4515","15.949898","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","95","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4516","15.949942","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","64:ff9b::d7e:464c","53510","443","TCP","","86","0x002","53510  >  443 [SYN] Seq=0 Win=64320 Len=0 MSS=1340 WS=256 SACK_PERM"
"4517","15.950007","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","96","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"4518","15.950871","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4519","15.952206","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4520","15.952603","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4521","15.952603","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4522","15.953232","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4523","15.953821","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4524","15.953821","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4525","15.953821","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4526","15.953821","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4527","15.954283","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4528","15.956274","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4529","15.956840","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4530","15.956840","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4531","15.956840","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4532","15.956840","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4533","15.956840","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4534","15.957663","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4535","15.958147","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4536","15.958731","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4537","15.958731","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4538","15.958731","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4539","15.958731","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4540","15.959368","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4541","15.961648","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4542","15.963210","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4543","15.963605","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
"4544","15.963605","2404:6800:4007:806::2004","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Protected Payload (KP0)"
